 
PGA:,  0.11 g
PGV:,  12.80 cm/s
PGD:,  5.07 cm
Arias Intensity:,  43.94 cm/s
Significant duration:,  31.76 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.017	, 0.110
0.1010	, 0.034	, 2.106	, 0.134
0.2010	, 0.195	, 6.091	, 0.194
0.3010	, 0.597	, 12.462	, 0.265
0.4010	, 1.231	, 19.283	, 0.308
0.5010	, 1.751	, 21.960	, 0.281
0.6010	, 2.798	, 29.248	, 0.312
0.7010	, 2.379	, 21.322	, 0.195
0.8010	, 2.691	, 21.109	, 0.169
0.9010	, 4.027	, 28.081	, 0.200
1.0010	, 7.606	, 47.743	, 0.305
1.1010	, 9.258	, 52.835	, 0.307
1.2010	, 9.843	, 51.493	, 0.275
1.3010	, 9.405	, 45.420	, 0.224
1.4010	, 10.409	, 46.681	, 0.213
1.5010	, 11.073	, 46.353	, 0.198
1.6010	, 11.494	, 45.109	, 0.180
1.7010	, 13.293	, 49.101	, 0.185
1.8010	, 14.523	, 50.665	, 0.180
1.9010	, 12.941	, 42.772	, 0.144
2.0010	, 9.947	, 31.235	, 0.100
2.1010	, 11.112	, 33.233	, 0.101
2.2010	, 11.498	, 32.823	, 0.096
2.3010	, 10.909	, 29.789	, 0.083
2.4010	, 10.344	, 27.070	, 0.072
2.5010	, 9.366	, 23.529	, 0.060
2.6010	, 8.404	, 20.301	, 0.050
2.7010	, 8.084	, 18.805	, 0.045
2.8010	, 7.312	, 16.402	, 0.038
2.9010	, 7.081	, 15.336	, 0.034
3.0010	, 7.325	, 15.336	, 0.033
3.1010	, 7.110	, 14.406	, 0.030
3.2010	, 8.258	, 16.210	, 0.032
3.3010	, 8.886	, 16.913	, 0.033
3.4010	, 9.204	, 17.005	, 0.032
3.5010	, 11.000	, 19.741	, 0.036
3.6010	, 11.187	, 19.519	, 0.035
3.7010	, 10.675	, 18.123	, 0.031
3.8010	, 10.489	, 17.339	, 0.029
3.9010	, 9.873	, 15.901	, 0.026
4.0010	, 9.265	, 14.549	, 0.023
4.1010	, 8.855	, 13.566	, 0.021
4.2010	, 8.577	, 12.828	, 0.020
4.3010	, 8.284	, 12.102	, 0.018
