 
PGA:,  0.08 g
PGV:,  11.17 cm/s
PGD:,  5.07 cm
Arias Intensity:,  19.57 cm/s
Significant duration:,  27.65 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.013	, 0.083
0.1010	, 0.024	, 1.469	, 0.093
0.2010	, 0.154	, 4.829	, 0.154
0.3010	, 0.371	, 7.747	, 0.165
0.4010	, 0.843	, 13.215	, 0.211
0.5010	, 1.576	, 19.763	, 0.253
0.6010	, 1.559	, 16.295	, 0.174
0.7010	, 2.999	, 26.878	, 0.246
0.8010	, 2.773	, 21.755	, 0.174
0.9010	, 3.256	, 22.702	, 0.161
1.0010	, 4.144	, 26.014	, 0.166
1.1010	, 3.436	, 19.608	, 0.114
1.2010	, 3.225	, 16.873	, 0.090
1.3010	, 2.826	, 13.647	, 0.067
1.4010	, 3.620	, 16.233	, 0.074
1.5010	, 4.285	, 17.938	, 0.077
1.6010	, 4.434	, 17.400	, 0.070
1.7010	, 6.074	, 22.438	, 0.084
1.8010	, 8.565	, 29.881	, 0.106
1.9010	, 10.847	, 35.851	, 0.121
2.0010	, 11.562	, 36.304	, 0.116
2.1010	, 10.987	, 32.857	, 0.100
2.2010	, 9.908	, 28.285	, 0.082
2.3010	, 8.513	, 23.247	, 0.065
2.4010	, 7.366	, 19.277	, 0.051
2.5010	, 5.989	, 15.047	, 0.039
2.6010	, 5.716	, 13.807	, 0.034
2.7010	, 6.312	, 14.683	, 0.035
2.8010	, 7.561	, 16.961	, 0.039
2.9010	, 9.300	, 20.143	, 0.044
3.0010	, 10.731	, 22.468	, 0.048
3.1010	, 10.573	, 21.422	, 0.044
3.2010	, 9.607	, 18.857	, 0.038
3.3010	, 8.671	, 16.504	, 0.032
3.4010	, 7.988	, 14.758	, 0.028
3.5010	, 7.450	, 13.371	, 0.024
3.6010	, 7.118	, 12.420	, 0.022
3.7010	, 6.674	, 11.331	, 0.020
3.8010	, 6.180	, 10.217	, 0.017
3.9010	, 5.825	, 9.381	, 0.015
4.0010	, 5.702	, 8.955	, 0.014
4.1010	, 5.716	, 8.758	, 0.014
4.2010	, 5.695	, 8.518	, 0.013
4.3010	, 5.545	, 8.100	, 0.012
4.4010	, 5.443	, 7.771	, 0.011
4.5010	, 5.974	, 8.339	, 0.012
4.6010	, 6.316	, 8.626	, 0.012
4.7010	, 6.536	, 8.736	, 0.012
4.8010	, 6.700	, 8.769	, 0.012
4.9010	, 6.891	, 8.834	, 0.012
5.0010	, 7.216	, 9.066	, 0.012
5.1010	, 7.807	, 9.616	, 0.012
5.2010	, 8.824	, 10.660	, 0.013
5.3010	, 9.933	, 11.774	, 0.014
5.4010	, 11.072	, 12.881	, 0.015
5.5010	, 12.174	, 13.905	, 0.016
5.6010	, 13.175	, 14.780	, 0.017
5.7010	, 14.027	, 15.459	, 0.017
5.8010	, 15.183	, 16.445	, 0.018
5.9010	, 16.513	, 17.582	, 0.019
6.0010	, 17.297	, 18.110	, 0.019
6.1010	, 17.813	, 18.345	, 0.019
6.2010	, 17.772	, 18.007	, 0.019
6.3010	, 17.318	, 17.269	, 0.018
6.4010	, 17.043	, 16.729	, 0.017
6.5010	, 16.703	, 16.143	, 0.016
6.6010	, 16.393	, 15.604	, 0.015
6.7010	, 15.825	, 14.838	, 0.014
6.8010	, 16.465	, 15.212	, 0.014
6.9010	, 16.886	, 15.374	, 0.014
7.0010	, 17.099	, 15.346	, 0.014
7.1010	, 17.125	, 15.153	, 0.014
7.2010	, 16.983	, 14.818	, 0.013
7.3010	, 16.692	, 14.365	, 0.013
7.4010	, 16.277	, 13.818	, 0.012
7.5010	, 15.762	, 13.203	, 0.011
7.6010	, 15.176	, 12.545	, 0.011
7.7010	, 14.583	, 11.899	, 0.010
7.8010	, 13.979	, 11.259	, 0.009
7.9010	, 13.349	, 10.616	, 0.009
8.0010	, 12.701	, 9.974	, 0.008
8.1010	, 12.044	, 9.341	, 0.007
