ID,earthquake,pga_(g),cover_cm,water_cement_ratio,time_yrs,CorrosionLvl_Long,CorrosionLvl_Transv,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce,SD_at_Teff,rhol,rhov,height_of_column
0,1003.0_3716.0_01.g3,0.4637401802437854,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00470942,0.00169406,0.0020578,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.6439282880219983,-180.662,-3.25713,6.792177296098993,0.01,0.01,192.0
0,1003.0_3716.0_01.g3,0.4637401802437854,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00301525,0.00150578,0.00171994,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.44270739198451026,-400.091,-3.40946,4.781539864146359,0.01,0.01,288.0
0,1003.0_3716.0_01.g3,0.4637401802437854,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00437342,0.00184987,0.00212169,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.3411441471489517,587.129,2.971,2.8056325081535824,0.01,0.01,360.0
0,1024.0_3722.0_01.g3,0.1591893,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00309929,0.00148778,0.00174728,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.43842588640212166,151.024,1.26221,1.6901430244386406,0.01,0.01,192.0
0,1024.0_3722.0_01.g3,0.1591893,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00314989,0.00154252,0.00176479,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.3496743336303545,350.321,1.86246,1.1772791122900332,0.01,0.01,288.0
0,1024.0_3722.0_01.g3,0.1591893,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00227225,0.00129418,0.00144996,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.2871013301316875,491.28,1.76073,0.7462663338280668,0.01,0.01,360.0
0,1086.0_3767.0_01.g3,0.6012272480120053,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.0202042,0.00365717,0.00501261,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,1.1270890304168122,-194.062,-10.7189,13.893538166278088,0.01,0.01,192.0
0,1086.0_3767.0_01.g3,0.6012272480120053,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.0156115,0.00313664,0.0040247,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.7551104466158677,-441.188,-10.938,14.558391578606932,0.01,0.01,288.0
0,1086.0_3767.0_01.g3,0.6012272480120053,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.0139787,0.00297107,0.0037114,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.6168404161478127,-682.268,-11.2874,10.803454433115144,0.01,0.01,360.0
0,1206.0_2712.0_01.g3,0.09953255,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00692363,0.00209042,0.00260246,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.5926534629223269,-177.008,-2.70326,2.4082752368582385,0.01,0.01,192.0
0,1206.0_2712.0_01.g3,0.09953255,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00424386,0.00178221,0.00206766,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.3907806716062516,-379.491,-2.51977,0.7677074021751903,0.01,0.01,288.0
0,1206.0_2712.0_01.g3,0.09953255,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00446729,0.00183972,0.0021152,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.34595004309639404,574.994,2.99215,0.6874605771425454,0.01,0.01,360.0
0,1208.0_2714.0_01.g3,0.1452422,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00348139,0.0016001,0.00188875,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.4518337668179416,157.373,1.39695,1.8175599242218454,0.01,0.01,192.0
0,1208.0_2714.0_01.g3,0.1452422,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00427713,0.00182199,0.00211089,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.3829598174919439,372.009,2.37221,1.4655715264011255,0.01,0.01,288.0
0,1208.0_3281.0_01.g3,0.1452422,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00348139,0.0016001,0.00188875,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.4518337668179416,157.373,1.39695,1.3358767556126632,0.01,0.01,192.0
0,1208.0_2714.0_01.g3,0.1452422,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00274367,0.00139922,0.00158017,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.33294139305692483,-564.617,-2.72134,1.0069025743320008,0.01,0.01,360.0
0,1208.0_3281.0_01.g3,0.1452422,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00427713,0.00182199,0.00211089,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.3829598174919439,372.009,2.37221,1.0482779732385057,0.01,0.01,288.0
0,1208.0_3281.0_01.g3,0.1452422,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.0021412,0.00125153,0.00139972,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.3146851173668208,-552.514,-2.37897,0.7389935816716984,0.01,0.01,360.0
0,1240.0_3313.0_01.g3,0.08812307,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00221706,0.00124531,0.00144199,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.4082379327196998,-139.953,-1.01415,0.9544700390159925,0.01,0.01,192.0
0,1270.0_3008.0_01.g3,0.05786289,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00108941,0.000853425,0.000963787,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.364814187374979,-101.607,-0.587977,0.6736601640386934,0.01,0.01,192.0
0,1240.0_3313.0_01.g3,0.08812307,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00109323,0.000864877,0.000957629,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.29300782686060856,-232.732,-0.868776,0.40974277616437094,0.01,0.01,288.0
0,1278.0_3016.0_01.g3,0.08521939,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00429408,0.00178877,0.0021343,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.49545022132303773,-164.595,-1.75675,1.081799845454004,0.01,0.01,192.0
0,1270.0_3008.0_01.g3,0.05786289,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.000828555,0.000713027,0.000779636,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.27198887113831105,-187.609,-0.603461,0.41003472150844605,0.01,0.01,288.0
0,1281.0_3019.0_01.g3,0.1550384,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00185142,0.00112647,0.00129563,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.3971642401546525,-130.771,-0.896902,1.129317147112948,0.01,0.01,192.0
0,1240.0_3313.0_01.g3,0.08812307,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.000891208,0.000753464,0.000820887,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.24698630103092806,-308.409,-0.818024,0.27582013600000066,0.01,0.01,360.0
0,1284.0_3022.0_01.g3,0.08412903,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00152471,0.00101275,0.00115689,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.3891459839618296,-124.519,-0.819887,0.5804347429995393,0.01,0.01,192.0
0,1278.0_3016.0_01.g3,0.08521939,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00479954,0.00192234,0.00224075,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.3960931513938711,381.088,2.59964,0.7046601941415906,0.01,0.01,288.0
0,1270.0_3008.0_01.g3,0.05786289,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00109414,0.000869186,0.00095494,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.25729698435100706,-348.212,-1.00232,0.3634614403926924,0.01,0.01,360.0
0,1287.0_3025.0_01.g3,0.05326929,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.000823396,0.000727112,0.000811009,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.34021912194429577,-83.9479,-0.422494,0.3097266926805035,0.01,0.01,192.0
0,1281.0_3019.0_01.g3,0.1550384,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00198873,0.00118821,0.00133869,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.31618314851843576,294.547,1.28034,0.755994314669989,0.01,0.01,288.0
0,1278.0_3016.0_01.g3,0.08521939,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00458085,0.00185872,0.00213999,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.3485656943937996,577.48,3.0507,0.5463937623313526,0.01,0.01,360.0
0,1295.0_3033.0_01.g3,0.08605291,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00201878,0.00118117,0.00136294,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.40315512626550026,-136.229,-0.962736,0.7035299255204263,0.01,0.01,192.0
0,1284.0_3022.0_01.g3,0.08412903,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00131778,0.000949585,0.00105699,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.29605534312076415,240.848,0.917872,0.4724627087750466,0.01,0.01,288.0
0,1287.0_3025.0_01.g3,0.05326929,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.000503788,0.000465113,0.000494986,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.23277718132896083,116.21,0.27379,0.19912359748712438,0.01,0.01,288.0
0,1281.0_3019.0_01.g3,0.1550384,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00124961,0.000928397,0.00102353,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.26115538842768304,365.546,1.08401,0.5329966915623029,0.01,0.01,360.0
0,1553.0_3222.0_01.g3,0.2003709,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00158585,0.00103588,0.00118481,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.3811923690134919,116.574,0.736518,0.9918518120855797,0.01,0.01,192.0
0,1284.0_3022.0_01.g3,0.08412903,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.000941065,0.000810888,0.00088741,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.25070870484878854,321.823,0.879527,0.33914359225543833,0.01,0.01,360.0
0,1295.0_3033.0_01.g3,0.08605291,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.0063451,0.00223406,0.00264044,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.4350311970160579,396.732,3.26461,0.8740669040359097,0.01,0.01,288.0
0,1553.0_3512.0_01.g3,0.1513851,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00164749,0.00105793,0.00121161,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.38604294475441353,-121.325,-0.786167,0.6181116563614751,0.01,0.01,192.0
0,214.0_223.0_01.g3,0.2798793,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00752939,0.002278,0.00279618,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.5873014357316193,169.847,2.54726,3.730890863476225,0.01,0.01,192.0
0,1287.0_3025.0_01.g3,0.05326929,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.000564996,0.000501596,0.000533169,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.21245827433134937,-202.193,-0.396832,0.17027074955051608,0.01,0.01,360.0
0,215.0_224.0_01.g3,0.05513429,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.000799184,0.000694753,0.000771881,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.3365823976819338,-81.8106,-0.402982,0.4340660883735623,0.01,0.01,192.0
0,231.0_243.0_01.g3,0.4302934,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00858976,0.0025282,0.00315975,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.6099214175042716,179.427,2.90221,3.7688972257757043,0.01,0.01,192.0
0,1553.0_3222.0_01.g3,0.2003709,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00212165,0.00122695,0.00138557,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.3271942073989877,-322.355,-1.50051,1.0895884846078323,0.01,0.01,288.0
0,231.0_250.0_01.g3,0.9452936,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00858976,0.0025282,0.00315975,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.6099214175042716,179.427,2.90221,9.358205857534431,0.01,0.01,192.0
0,1295.0_3033.0_01.g3,0.08605291,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00582244,0.00215996,0.00250862,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.3751406571973942,611.77,3.74343,0.6863109445834267,0.01,0.01,360.0
0,289.0_300.0_01.g3,0.1534989,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.0100242,0.00258543,0.00330171,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.7170161427724571,-179.808,-4.01939,4.286313458565423,0.01,0.01,192.0
0,543.0_246.0_01.g3,0.1100443,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00127606,0.000922501,0.00104739,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.36840659758748573,104.666,0.617666,0.5586740659758749,0.01,0.01,192.0
0,543.0_548.0_01.g3,0.2093485,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00356237,0.00161621,0.00191038,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.4546910810037277,158.119,1.42138,1.4980187129472866,0.01,0.01,192.0
0,1553.0_3512.0_01.g3,0.1513851,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00212165,0.00122695,0.00138557,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.3271942073989877,-322.355,-1.50051,0.465104939237368,0.01,0.01,288.0
0,214.0_223.0_01.g3,0.2798793,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00450943,0.00182547,0.00212555,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.3916530813163684,366.8,2.44639,2.203923864944991,0.01,0.01,288.0
0,544.0_549.0_01.g3,0.2486099,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00768936,0.00230707,0.00287491,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.5861373614415628,174.883,2.6124,3.1487063094856182,0.01,0.01,192.0
0,544.0_559.0_01.g3,0.1257927,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00175104,0.00109557,0.00125727,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.3899210981500851,-125.36,-0.828716,0.6381571703546216,0.01,0.01,192.0
0,215.0_224.0_01.g3,0.05513429,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.000732084,0.000638864,0.000693049,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.2600770905676476,-168.454,-0.495426,0.23597263932394225,0.01,0.01,288.0
0,544.0_562.0_01.g3,0.1876274,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.0023587,0.00129392,0.00150141,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.40928262967152007,140.725,1.02497,2.0529685946769365,0.01,0.01,192.0
0,1553.0_3222.0_01.g3,0.2003709,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.7477541521164793,0.00162971,0.00107006,0.00118799,58.43065223679483,57.90972177466334,0.43445791523608523,2.0,86.475392,3180.862561759666,90.0,0.7756167562140311,6.775107662375874,0.004,0.0167512833601922,0.05142543992064752,0.27282467419742457,-425.153,-1.37596,0.9871072667302987,0.01,0.01,360.0
0,231.0_243.0_01.g3,0.4302934,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.0052885,0.00203888,0.00238597,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.41083112198427396,-386.719,-2.83802,2.6881477688885758,0.01,0.01,288.0
0,545.0_247.0_01.g3,0.09051418,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.000456241,0.000421501,0.000450983,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.2807204483121911,-46.1332,-0.158072,0.1860769972573641,0.01,0.01,192.0
0,231.0_250.0_01.g3,0.9452936,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.0052885,0.00203888,0.00238597,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.41083112198427396,-386.719,-2.83802,4.424337156912353,0.01,0.01,288.0
0,545.0_550.0_01.g3,0.1663856,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.000605849,0.000575056,0.000628524,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.3080750728929677,66.6692,0.275126,0.21252804665149932,0.01,0.01,192.0
0,546.0_552.0_01.g3,0.1642825,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.000985847,0.000814879,0.000917168,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.35426875868677477,93.1939,0.508565,0.8310169708124369,0.01,0.01,192.0
0,598.0_3689.0_01.g3,0.1996644,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.000703909,0.000623117,0.000685667,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.3206415741776633,-73.2503,-0.327448,0.43958637338329576,0.01,0.01,192.0
0,629.0_1707.0_01.g3,0.1621113,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00107443,0.000847935,0.000957134,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.36538125927127874,-102.08,-0.592552,0.8127758948405365,0.01,0.01,192.0
0,289.0_300.0_01.g3,0.1534989,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00715246,0.00219037,0.00263293,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.48733623534095644,-407.424,-4.20724,2.558123235938151,0.01,0.01,288.0
0,642.0_3717.0_01.g3,0.1744061,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.00613283,0.00216893,0.00264051,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.5758516377001084,-173.702,-2.50449,4.152154296791887,0.01,0.01,192.0
0,543.0_246.0_01.g3,0.1100443,4.0,0.4,5.0,1.2455140977818857,1.6589509724894147,0.6685156894479165,0.00258521,0.00136226,0.00154924,58.43065223679483,57.90972177466334,0.43445791523608523,2.5,68.475392,2035.7520395261859,72.0,0.7756167562140311,6.791265133151416,0.004,0.016730709486742806,0.05155247343475481,0.33515633388924154,-334.37,-1.63311,0.5583415633388925,0.01,0.01,288.0
0,665.0_1665.0_01.g3,0.04756899,4.0,0.4,5.0,1.4228075231393689,1.9890760554162723,0.5483584989038987,0.000746522,0.000664959,0.000735951,58.207262520844395,57.493764170175496,0.3006940734171606,2.5,44.537892,904.7786842338605,48.0,0.5927654761683755,6.880140339244056,0.004,0.016633647555315045,0.052258479136608804,0.32803598520183014,-77.1154,-0.360809,0.3037428982466903,0.01,0.01,192.0
